tripminutes,tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,start hour,start day,weekday,day,age,tripminutes
2,169,2020-03-01 11:24:29.538,2020-03-01 11:27:19.059,3203,Hamilton Park,40.727595965999996,-74.044247311,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,42381,Subscriber,1965,2,11,1,6,Weekend,55,2
9,594,2020-03-01 11:25:12.824,2020-03-01 11:35:07.510,3209,Brunswick St,40.7241765,-74.05065640000001,3275,Columbus Drive,40.71835519823214,-74.03891444206238,42499,Subscriber,1974,1,11,1,6,Weekend,46,9
1,110,2020-03-01 11:31:29.483,2020-03-01 11:33:20.428,3638,Washington St,40.7242941,-74.0354826,3202,Newport PATH,40.7272235,-74.03375890000001,42596,Subscriber,1991,1,11,1,6,Weekend,29,1
13,826,2020-03-01 11:31:53.639,2020-03-01 11:45:39.955,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3677,Glenwood Ave,40.72755146730012,-74.07106071710588,42429,Subscriber,1954,1,11,1,6,Weekend,66,13
4,248,2020-03-01 11:32:59.054,2020-03-01 11:37:07.786,3206,Hilltop,40.7311689,-74.0575736,3640,Journal Square,40.733670000000004,-74.0625,42601,Subscriber,1970,1,11,1,6,Weekend,50,4
3,207,2020-03-01 11:34:33.312,2020-03-01 11:38:01.090,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3203,Hamilton Park,40.727595965999996,-74.044247311,42381,Subscriber,1965,2,11,1,6,Weekend,55,3
7,477,2020-03-01 11:38:16.497,2020-03-01 11:46:13.501,3694,Jackson Square,40.71113,-74.0789,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,42440,Subscriber,1997,2,11,1,6,Weekend,23,7
4,297,2020-03-01 11:41:34.115,2020-03-01 11:46:31.393,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42546,Subscriber,1977,2,11,1,6,Weekend,43,4
9,564,2020-03-01 11:43:02.500,2020-03-01 11:52:27.173,3193,Lincoln Park,40.7246050998869,-74.07840594649316,3195,Sip Ave,40.73089709786179,-74.06391263008119,42542,Subscriber,1992,1,11,1,6,Weekend,28,9
3,196,2020-03-01 11:44:06.919,2020-03-01 11:47:23.497,3279,Dixon Mills,40.72163014263835,-74.04996782541275,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42505,Subscriber,1994,1,11,1,6,Weekend,26,3
4,258,2020-03-01 11:44:35.209,2020-03-01 11:48:54.071,3211,Newark Ave,40.72152515,-74.046304543,3483,Montgomery St,40.71942,-74.05099,42205,Subscriber,1986,1,11,1,6,Weekend,34,4
4,241,2020-03-01 11:45:48.491,2020-03-01 11:49:50.140,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3279,Dixon Mills,40.72163014263835,-74.04996782541275,42368,Subscriber,1964,2,11,1,6,Weekend,56,4
4,262,2020-03-01 11:49:29.018,2020-03-01 11:53:51.862,3187,Warren St,40.721123600000006,-74.03805095,3211,Newark Ave,40.72152515,-74.046304543,42362,Subscriber,1989,1,11,1,6,Weekend,31,4
5,328,2020-03-01 11:50:13.756,2020-03-01 11:55:42.704,3202,Newport PATH,40.7272235,-74.03375890000001,3275,Columbus Drive,40.71835519823214,-74.03891444206238,42277,Subscriber,1988,2,11,1,6,Weekend,32,5
14,884,2020-03-01 11:51:09.419,2020-03-01 12:05:54.036,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42232,Subscriber,1959,1,11,1,6,Weekend,61,14
2,133,2020-03-01 11:53:20.319,2020-03-01 11:55:33.788,3213,Van Vorst Park,40.71848892,-74.047726625,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42273,Subscriber,1987,1,11,1,6,Weekend,33,2
3,220,2020-03-01 11:55:50.829,2020-03-01 11:59:31.660,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,3211,Newark Ave,40.72152515,-74.046304543,42324,Subscriber,1975,2,11,1,6,Weekend,45,3
14,894,2020-03-01 11:57:00.689,2020-03-01 12:11:55.451,3639,Harborside,40.71925170000001,-74.034234,3483,Montgomery St,40.71942,-74.05099,42473,Subscriber,1991,1,11,1,6,Weekend,29,14
4,284,2020-03-01 11:57:06.396,2020-03-01 12:01:51.121,3213,Van Vorst Park,40.71848892,-74.047726625,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,42529,Subscriber,1964,1,11,1,6,Weekend,56,4
3,219,2020-03-01 12:01:08.891,2020-03-01 12:04:48.070,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,42599,Subscriber,1987,1,12,1,6,Weekend,33,3
7,425,2020-03-01 12:04:21.188,2020-03-01 12:11:26.513,3638,Washington St,40.7242941,-74.0354826,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42173,Subscriber,1986,2,12,1,6,Weekend,34,7
14,896,2020-03-01 12:06:17.050,2020-03-01 12:21:13.634,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3196,Riverview Park,40.7443187,-74.04399090000001,42502,Subscriber,1968,1,12,1,6,Weekend,52,14
3,201,2020-03-01 12:06:51.341,2020-03-01 12:10:12.759,3203,Hamilton Park,40.727595965999996,-74.044247311,3211,Newark Ave,40.72152515,-74.046304543,42244,Subscriber,1953,2,12,1,6,Weekend,67,3
8,508,2020-03-01 12:06:56.486,2020-03-01 12:15:25.148,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3275,Columbus Drive,40.71835519823214,-74.03891444206238,42216,Subscriber,1992,2,12,1,6,Weekend,28,8
9,558,2020-03-01 12:07:46.263,2020-03-01 12:17:04.560,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3275,Columbus Drive,40.71835519823214,-74.03891444206238,42609,Subscriber,1985,1,12,1,6,Weekend,35,9
6,374,2020-03-01 12:08:40.657,2020-03-01 12:14:55.107,3268,Lafayette Park,40.71346382669195,-74.06285852193831,3483,Montgomery St,40.71942,-74.05099,42128,Subscriber,1999,1,12,1,6,Weekend,21,6
5,343,2020-03-01 12:16:06.592,2020-03-01 12:21:50.499,3185,City Hall,40.717732500000004,-74.04384499999999,3279,Dixon Mills,40.72163014263835,-74.04996782541275,42563,Subscriber,1984,2,12,1,6,Weekend,36,5
2,141,2020-03-01 12:16:40.131,2020-03-01 12:19:01.774,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42283,Subscriber,1986,1,12,1,6,Weekend,34,2
21,1270,2020-03-01 12:17:39.324,2020-03-01 12:38:49.644,3209,Brunswick St,40.7241765,-74.05065640000001,3209,Brunswick St,40.7241765,-74.05065640000001,42581,Subscriber,1981,1,12,1,6,Weekend,39,21
2,137,2020-03-01 12:21:55.729,2020-03-01 12:24:13.070,3279,Dixon Mills,40.72163014263835,-74.04996782541275,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42368,Subscriber,1975,1,12,1,6,Weekend,45,2
8,511,2020-03-01 12:22:35.056,2020-03-01 12:31:06.846,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42115,Customer,1995,2,12,1,6,Weekend,25,8
7,432,2020-03-01 12:23:28.294,2020-03-01 12:30:41.154,3185,City Hall,40.717732500000004,-74.04384499999999,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42477,Subscriber,1985,1,12,1,6,Weekend,35,7
3,201,2020-03-01 12:23:53.715,2020-03-01 12:27:15.373,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42413,Subscriber,1982,1,12,1,6,Weekend,38,3
3,198,2020-03-01 12:23:54.325,2020-03-01 12:27:13.283,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42470,Subscriber,1979,1,12,1,6,Weekend,41,3
14,864,2020-03-01 12:24:10.134,2020-03-01 12:38:34.572,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3187,Warren St,40.721123600000006,-74.03805095,42173,Subscriber,1986,2,12,1,6,Weekend,34,14
4,250,2020-03-01 12:24:29.321,2020-03-01 12:28:39.559,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,42298,Subscriber,1987,1,12,1,6,Weekend,33,4
8,488,2020-03-01 12:24:37.318,2020-03-01 12:32:45.444,3201,Dey St,40.737711,-74.066921,3640,Journal Square,40.733670000000004,-74.0625,42118,Subscriber,1998,1,12,1,6,Weekend,22,8
4,294,2020-03-01 12:24:54.546,2020-03-01 12:29:49.439,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,42520,Subscriber,1989,2,12,1,6,Weekend,31,4
5,309,2020-03-01 12:25:01.866,2020-03-01 12:30:11.742,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42462,Subscriber,1985,1,12,1,6,Weekend,35,5
3,184,2020-03-01 12:25:04.670,2020-03-01 12:28:08.886,3213,Van Vorst Park,40.71848892,-74.047726625,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,42621,Subscriber,1972,1,12,1,6,Weekend,48,3
2,163,2020-03-01 12:28:15.534,2020-03-01 12:30:59.331,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,3211,Newark Ave,40.72152515,-74.046304543,42299,Subscriber,1989,1,12,1,6,Weekend,31,2
5,349,2020-03-01 12:29:59.943,2020-03-01 12:35:49.424,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42621,Subscriber,1993,1,12,1,6,Weekend,27,5
28,1696,2020-03-01 12:31:12.950,2020-03-01 12:59:29.174,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42209,Subscriber,1963,1,12,1,6,Weekend,57,28
5,339,2020-03-01 12:32:18.552,2020-03-01 12:37:58.034,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,3203,Hamilton Park,40.727595965999996,-74.044247311,42107,Subscriber,1976,2,12,1,6,Weekend,44,5
8,492,2020-03-01 12:33:38.598,2020-03-01 12:41:50.795,3202,Newport PATH,40.7272235,-74.03375890000001,3639,Harborside,40.71925170000001,-74.034234,42421,Customer,1991,2,12,1,6,Weekend,29,8
8,539,2020-03-01 12:33:43.621,2020-03-01 12:42:42.685,3195,Sip Ave,40.73089709786179,-74.06391263008119,3210,Pershing Field,40.742677141,-74.051788633,42235,Subscriber,1985,1,12,1,6,Weekend,35,8
5,359,2020-03-01 12:36:12.862,2020-03-01 12:42:12.548,3280,Astor Place,40.71928220070703,-74.07126188278198,3195,Sip Ave,40.73089709786179,-74.06391263008119,42295,Subscriber,2001,2,12,1,6,Weekend,19,5
1,107,2020-03-01 12:39:18.486,2020-03-01 12:41:05.776,3279,Dixon Mills,40.72163014263835,-74.04996782541275,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42563,Subscriber,1985,1,12,1,6,Weekend,35,1
6,372,2020-03-01 12:39:48.357,2020-03-01 12:46:00.892,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3275,Columbus Drive,40.71835519823214,-74.03891444206238,42354,Subscriber,1981,1,12,1,6,Weekend,39,6
8,480,2020-03-01 12:40:08.798,2020-03-01 12:48:09.046,3681,Grand St,40.71517767732029,-74.03768330812454,3213,Van Vorst Park,40.71848892,-74.047726625,42109,Subscriber,1978,1,12,1,6,Weekend,42,8
5,337,2020-03-01 12:41:06.870,2020-03-01 12:46:43.990,3638,Washington St,40.7242941,-74.0354826,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42458,Subscriber,1988,1,12,1,6,Weekend,32,5
12,761,2020-03-01 12:44:20.464,2020-03-01 12:57:01.616,3213,Van Vorst Park,40.71848892,-74.047726625,3639,Harborside,40.71925170000001,-74.034234,42374,Subscriber,1986,1,12,1,6,Weekend,34,12
2,166,2020-03-01 12:46:21.202,2020-03-01 12:49:07.465,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3203,Hamilton Park,40.727595965999996,-74.044247311,42599,Subscriber,1953,2,12,1,6,Weekend,67,2
4,276,2020-03-01 12:53:55.220,2020-03-01 12:58:31.977,3211,Newark Ave,40.72152515,-74.046304543,3203,Hamilton Park,40.727595965999996,-74.044247311,42311,Subscriber,1960,1,12,1,6,Weekend,60,4
10,619,2020-03-01 12:54:43.034,2020-03-01 13:05:02.320,3187,Warren St,40.721123600000006,-74.03805095,3483,Montgomery St,40.71942,-74.05099,42401,Subscriber,1980,2,12,1,6,Weekend,40,10
10,657,2020-03-01 12:56:54.975,2020-03-01 13:07:52.822,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3205,JC Medical Center,40.71653978099194,-74.0496379137039,42611,Subscriber,1981,1,12,1,6,Weekend,39,10
8,503,2020-03-01 12:57:36.694,2020-03-01 13:06:00.648,3184,Paulus Hook,40.7141454,-74.0335519,3202,Newport PATH,40.7272235,-74.03375890000001,42272,Subscriber,1993,2,12,1,6,Weekend,27,8
14,843,2020-03-01 12:57:38.817,2020-03-01 13:11:41.985,3694,Jackson Square,40.71113,-74.0789,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42572,Customer,1969,0,12,1,6,Weekend,51,14
1,81,2020-03-01 12:58:09.673,2020-03-01 12:59:31.314,3203,Hamilton Park,40.727595965999996,-74.044247311,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,42490,Subscriber,1984,1,12,1,6,Weekend,36,1
7,450,2020-03-01 12:59:59.409,2020-03-01 13:07:30.362,3195,Sip Ave,40.73089709786179,-74.06391263008119,3207,Oakland Ave,40.7376037,-74.05247829999999,42352,Subscriber,1994,1,12,1,6,Weekend,26,7
3,190,2020-03-01 13:00:23.951,2020-03-01 13:03:34.927,3211,Newark Ave,40.72152515,-74.046304543,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,42258,Subscriber,1989,1,13,1,6,Weekend,31,3
11,682,2020-03-01 13:00:24.276,2020-03-01 13:11:47.204,3483,Montgomery St,40.71942,-74.05099,3268,Lafayette Park,40.71346382669195,-74.06285852193831,42617,Subscriber,1999,1,13,1,6,Weekend,21,11
15,928,2020-03-01 13:02:21.840,2020-03-01 13:17:50.178,3694,Jackson Square,40.71113,-74.0789,3185,City Hall,40.717732500000004,-74.04384499999999,42263,Subscriber,1988,1,13,1,6,Weekend,32,15
3,191,2020-03-01 13:05:35.957,2020-03-01 13:08:47.950,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42499,Subscriber,1983,1,13,1,6,Weekend,37,3
6,376,2020-03-01 13:05:42.167,2020-03-01 13:11:58.779,3213,Van Vorst Park,40.71848892,-74.047726625,3681,Grand St,40.71517767732029,-74.03768330812454,42164,Subscriber,1967,1,13,1,6,Weekend,53,6
12,751,2020-03-01 13:09:53.918,2020-03-01 13:22:25.596,3483,Montgomery St,40.71942,-74.05099,3202,Newport PATH,40.7272235,-74.03375890000001,42128,Subscriber,1969,1,13,1,6,Weekend,51,12
18,1090,2020-03-01 13:11:32.208,2020-03-01 13:29:43.194,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42241,Subscriber,1979,1,13,1,6,Weekend,41,18
51,3089,2020-03-01 13:12:38.438,2020-03-01 14:04:08.044,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42176,Subscriber,1983,1,13,1,6,Weekend,37,51
51,3081,2020-03-01 13:12:47.103,2020-03-01 14:04:08.802,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42371,Subscriber,1992,2,13,1,6,Weekend,28,51
3,218,2020-03-01 13:18:40.275,2020-03-01 13:22:18.497,3187,Warren St,40.721123600000006,-74.03805095,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42399,Subscriber,1993,1,13,1,6,Weekend,27,3
4,281,2020-03-01 13:19:38.578,2020-03-01 13:24:19.865,3202,Newport PATH,40.7272235,-74.03375890000001,3639,Harborside,40.71925170000001,-74.034234,42272,Subscriber,1988,1,13,1,6,Weekend,32,4
4,269,2020-03-01 13:20:15.596,2020-03-01 13:24:45.180,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3639,Harborside,40.71925170000001,-74.034234,42368,Subscriber,1970,1,13,1,6,Weekend,50,4
7,431,2020-03-01 13:20:47.699,2020-03-01 13:27:59.061,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3184,Paulus Hook,40.7141454,-74.0335519,42496,Subscriber,1974,1,13,1,6,Weekend,46,7
5,358,2020-03-01 13:22:10.251,2020-03-01 13:28:08.733,3639,Harborside,40.71925170000001,-74.034234,3211,Newark Ave,40.72152515,-74.046304543,42374,Subscriber,1988,1,13,1,6,Weekend,32,5
3,218,2020-03-01 13:22:31.365,2020-03-01 13:26:09.787,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,42520,Subscriber,1989,1,13,1,6,Weekend,31,3
2,123,2020-03-01 13:34:54.280,2020-03-01 13:36:58.064,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3202,Newport PATH,40.7272235,-74.03375890000001,42266,Subscriber,1990,1,13,1,6,Weekend,30,2
7,465,2020-03-01 13:37:53.284,2020-03-01 13:45:38.782,3195,Sip Ave,40.73089709786179,-74.06391263008119,3193,Lincoln Park,40.7246050998869,-74.07840594649316,42423,Subscriber,1968,1,13,1,6,Weekend,52,7
3,214,2020-03-01 13:38:45.351,2020-03-01 13:42:19.528,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,42520,Subscriber,1989,1,13,1,6,Weekend,31,3
13,833,2020-03-01 13:39:12.736,2020-03-01 13:53:06.697,3677,Glenwood Ave,40.72755146730012,-74.07106071710588,3211,Newark Ave,40.72152515,-74.046304543,42429,Customer,1969,0,13,1,6,Weekend,51,13
11,676,2020-03-01 13:39:48.361,2020-03-01 13:51:04.785,3203,Hamilton Park,40.727595965999996,-74.044247311,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42599,Subscriber,1971,2,13,1,6,Weekend,49,11
11,674,2020-03-01 13:40:28.945,2020-03-01 13:51:43.832,3184,Paulus Hook,40.7141454,-74.0335519,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42496,Subscriber,1984,1,13,1,6,Weekend,36,11
9,552,2020-03-01 13:41:00.229,2020-03-01 13:50:12.973,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,42484,Subscriber,1993,1,13,1,6,Weekend,27,9
3,194,2020-03-01 13:41:17.859,2020-03-01 13:44:32.369,3209,Brunswick St,40.7241765,-74.05065640000001,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,42409,Subscriber,1986,1,13,1,6,Weekend,34,3
7,475,2020-03-01 13:42:34.584,2020-03-01 13:50:30.013,3483,Montgomery St,40.71942,-74.05099,3187,Warren St,40.721123600000006,-74.03805095,42401,Subscriber,1985,2,13,1,6,Weekend,35,7
9,562,2020-03-01 13:42:59.281,2020-03-01 13:52:21.876,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,42165,Subscriber,1979,2,13,1,6,Weekend,41,9
6,364,2020-03-01 13:44:46.454,2020-03-01 13:50:51.263,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3187,Warren St,40.721123600000006,-74.03805095,42250,Subscriber,1989,1,13,1,6,Weekend,31,6
6,377,2020-03-01 13:44:52.595,2020-03-01 13:51:09.656,3187,Warren St,40.721123600000006,-74.03805095,3203,Hamilton Park,40.727595965999996,-74.044247311,42416,Customer,1993,2,13,1,6,Weekend,27,6
10,624,2020-03-01 13:45:01.158,2020-03-01 13:55:25.577,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,42268,Customer,1969,0,13,1,6,Weekend,51,10
5,352,2020-03-01 13:45:06.042,2020-03-01 13:50:58.760,3187,Warren St,40.721123600000006,-74.03805095,3203,Hamilton Park,40.727595965999996,-74.044247311,42173,Customer,1991,1,13,1,6,Weekend,29,5
12,743,2020-03-01 13:46:42.423,2020-03-01 13:59:05.894,3185,City Hall,40.717732500000004,-74.04384499999999,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42211,Subscriber,1994,1,13,1,6,Weekend,26,12
5,328,2020-03-01 13:49:44.888,2020-03-01 13:55:13.231,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3483,Montgomery St,40.71942,-74.05099,42339,Subscriber,1993,1,13,1,6,Weekend,27,5
6,388,2020-03-01 13:49:56.364,2020-03-01 13:56:24.966,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3639,Harborside,40.71925170000001,-74.034234,42115,Subscriber,1991,1,13,1,6,Weekend,29,6
6,383,2020-03-01 13:49:56.524,2020-03-01 13:56:19.546,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3639,Harborside,40.71925170000001,-74.034234,42241,Subscriber,1991,1,13,1,6,Weekend,29,6
31,1870,2020-03-01 13:54:05.436,2020-03-01 14:25:16.307,3213,Van Vorst Park,40.71848892,-74.047726625,3213,Van Vorst Park,40.71848892,-74.047726625,42323,Subscriber,1988,1,13,1,6,Weekend,32,31
25,1505,2020-03-01 13:55:13.111,2020-03-01 14:20:18.883,3193,Lincoln Park,40.7246050998869,-74.07840594649316,3210,Pershing Field,40.742677141,-74.051788633,42158,Subscriber,1953,2,13,1,6,Weekend,67,25
11,666,2020-03-01 13:56:01.712,2020-03-01 14:07:08.680,3483,Montgomery St,40.71942,-74.05099,3187,Warren St,40.721123600000006,-74.03805095,42154,Subscriber,1980,2,13,1,6,Weekend,40,11
5,310,2020-03-01 13:56:39.313,2020-03-01 14:01:49.351,3213,Van Vorst Park,40.71848892,-74.047726625,3184,Paulus Hook,40.7141454,-74.0335519,42194,Customer,1994,1,13,1,6,Weekend,26,5
22,1352,2020-03-01 13:58:31.316,2020-03-01 14:21:03.616,3639,Harborside,40.71925170000001,-74.034234,3639,Harborside,40.71925170000001,-74.034234,42397,Customer,1969,0,13,1,6,Weekend,51,22
9,549,2020-03-01 13:59:25.213,2020-03-01 14:08:34.220,3195,Sip Ave,40.73089709786179,-74.06391263008119,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,42295,Customer,1969,0,13,1,6,Weekend,51,9
6,409,2020-03-01 14:01:04.126,2020-03-01 14:07:53.979,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3275,Columbus Drive,40.71835519823214,-74.03891444206238,42132,Subscriber,1987,1,14,1,6,Weekend,33,6
13,799,2020-03-01 14:02:35.722,2020-03-01 14:15:54.956,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3209,Brunswick St,40.7241765,-74.05065640000001,42246,Customer,1993,1,14,1,6,Weekend,27,13
2,142,2020-03-01 14:04:06.129,2020-03-01 14:06:28.814,3639,Harborside,40.71925170000001,-74.034234,3184,Paulus Hook,40.7141454,-74.0335519,42368,Subscriber,1988,1,14,1,6,Weekend,32,2
4,271,2020-03-01 14:04:14.612,2020-03-01 14:08:45.796,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3681,Grand St,40.71517767732029,-74.03768330812454,42625,Subscriber,1978,1,14,1,6,Weekend,42,4
7,463,2020-03-01 14:12:53.218,2020-03-01 14:20:36.302,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42211,Subscriber,1985,2,14,1,6,Weekend,35,7
9,585,2020-03-01 14:21:22.588,2020-03-01 14:31:07.809,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42325,Subscriber,1992,1,14,1,6,Weekend,28,9
15,918,2020-03-01 14:24:01.101,2020-03-01 14:39:19.217,3639,Harborside,40.71925170000001,-74.034234,3639,Harborside,40.71925170000001,-74.034234,42397,Customer,1969,0,14,1,6,Weekend,51,15
4,278,2020-03-01 14:24:35.778,2020-03-01 14:29:14.770,3203,Hamilton Park,40.727595965999996,-74.044247311,3209,Brunswick St,40.7241765,-74.05065640000001,42381,Subscriber,1960,1,14,1,6,Weekend,60,4
3,235,2020-03-01 14:26:47.090,2020-03-01 14:30:42.292,3187,Warren St,40.721123600000006,-74.03805095,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42200,Subscriber,1989,1,14,1,6,Weekend,31,3
4,264,2020-03-01 14:26:59.046,2020-03-01 14:31:23.545,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42455,Subscriber,1980,1,14,1,6,Weekend,40,4
2,146,2020-03-01 14:27:47.578,2020-03-01 14:30:13.651,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,42409,Subscriber,1986,2,14,1,6,Weekend,34,2
9,561,2020-03-01 14:29:05.103,2020-03-01 14:38:26.978,3639,Harborside,40.71925170000001,-74.034234,3213,Van Vorst Park,40.71848892,-74.047726625,42363,Subscriber,1986,1,14,1,6,Weekend,34,9
